centx,centy,year,month,fews_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,log_pop,log_ruggedness
69.62261624,34.96289647,2012,10,0.0,0.18073375,107.2218794,2.6615582719999997,0.70901604,2.077825689,0.19939209300000002,0,0,1.287125538,1883.013256,14.30791405,485000.0,481723.7436,57.03703704,13.091904169919621,13.085126082663658
69.62261624,34.96289647,2013,1,0.0,0.057131767,60.02295021,3.392582375,-2.455064122,5.744604019,-0.075826224,0,0,1.325819472,1883.013256,14.30791405,497513.0,481723.7436,57.03703704,13.117376965892651,13.085126082663658
69.62261624,34.96289647,2013,4,0.0,0.234417662,102.8676931,13.20698353,3.3766630139999996,10.17388391,3.052838098,0,0,1.3923641919999998,1883.013256,14.30791405,497513.0,481723.7436,57.03703704,13.117376965892651,13.085126082663658
69.62261624,34.96289647,2013,7,0.0,0.230695977,111.37794769999999,0.782976848,-0.090083235,2.935235552,0.26922155,0,0,1.475280871,1883.013256,14.30791405,497513.0,481723.7436,57.03703704,13.117376965892651,13.085126082663658
69.62261624,34.96289647,2013,10,0.0,0.186000695,110.3465405,1.9943522530000002,0.041810021,2.201046358,0.322612762,0,0,1.450481855,1883.013256,14.30791405,497513.0,481723.7436,57.03703704,13.117376965892651,13.085126082663658
69.62261624,34.96289647,2014,1,0.0,0.117736396,123.694507,3.732650702,-2.114995796,5.887354677,0.06692443299999999,0,0,1.472209993,1883.013256,14.30791405,510026.0,481723.7436,57.03703704,13.14221698379321,13.085126082663658
69.62261624,34.96289647,2014,4,0.0,0.22718436399999997,99.69356086,15.82586257,5.995542048,8.893367918,1.7723221009999999,0,0,1.580649535,1883.013256,14.30791405,510026.0,481723.7436,57.03703704,13.14221698379321,13.085126082663658
69.62261624,34.96289647,2014,7,0.0,0.22000671100000002,106.2172659,0.7268434640000001,-0.146216619,2.954751403,0.288737402,0,0,1.506226407,1883.013256,14.30791405,510026.0,481723.7436,57.03703704,13.14221698379321,13.085126082663658
69.62261624,34.96289647,2014,10,0.0,0.190419922,112.9682852,2.418722432,0.4661802,3.487954082,1.6095204859999999,0,0,1.4788659219999998,1883.013256,14.30791405,510026.0,481723.7436,57.03703704,13.14221698379321,13.085126082663658
69.62261624,34.96289647,2015,1,0.0,0.11439274,120.1816438,3.562590058,-2.285056439,5.216527111,-0.603903133,0,0,1.4668958930000002,1883.013256,14.30791405,522539.0,481723.7436,57.03703704,13.166454901183917,13.085126082663658
69.62261624,34.96289647,2015,4,0.0,0.22265038199999998,97.70394841,11.00353484,1.1732143240000001,7.40372146,0.282675644,0,0,1.339095922,1883.013256,14.30791405,522539.0,481723.7436,57.03703704,13.166454901183917,13.085126082663658
69.62261624,34.96289647,2015,7,0.0,0.232693488,112.3423277,1.29321852,0.420158436,4.137674428,1.471660426,0,0,1.3547127719999998,1883.013256,14.30791405,522539.0,481723.7436,57.03703704,13.166454901183917,13.085126082663658
69.62261624,34.96289647,2015,10,0.0,0.19013400100000002,112.7986602,2.854116836,0.9015746040000001,2.422787911,0.544354315,0,0,1.496281439,1883.013256,14.30791405,522539.0,481723.7436,57.03703704,13.166454901183917,13.085126082663658
69.62261624,34.96289647,2016,2,0.0,0.16056594,182.61759080000002,1.302927537,-10.48878214,5.324517305,-1.3767646830000002,0,0,1.410500826,1883.013256,14.30791405,531760.0,481723.7436,57.03703704,13.183947538715463,13.085126082663658
69.62261624,34.96289647,2016,6,0.0,0.220488643,106.43817150000001,1.2546341779999999,0.456752765,3.6802342000000006,0.397800128,0,0,1.574967506,1883.013256,14.30791405,531760.0,481723.7436,57.03703704,13.183947538715463,13.085126082663658
69.62261624,34.96289647,2016,10,0.0,0.17431328399999999,103.4128816,1.040094037,-0.912448195,1.167266668,-0.7111669279999999,0,0,1.541118588,1883.013256,14.30791405,531760.0,481723.7436,57.03703704,13.183947538715463,13.085126082663658
69.62261624,34.96289647,2017,2,0.0,0.069419193,78.95301992,37.81326371,26.02155403,6.088371271000001,-0.612910717,19,47,1.543356758,1883.013256,14.30791405,540980.0,481723.7436,57.03703704,13.201137588568555,13.085126082663658
69.62261624,34.96289647,2017,6,0.0,0.21883816899999997,105.6414256,0.550362915,-0.247518498,3.393229873,0.110795801,8,24,1.595333857,1883.013256,14.30791405,540980.0,481723.7436,57.03703704,13.201137588568555,13.085126082663658
69.62261624,34.96289647,2017,10,0.0,0.180461097,107.06012520000002,0.897658499,-1.054883733,0.801630365,-1.076803231,12,11,1.551978876,1883.013256,14.30791405,540980.0,481723.7436,57.03703704,13.201137588568555,13.085126082663658
69.62261624,34.96289647,2018,2,0.0,0.128749115,146.43113780000002,18.66201408,6.870304406,7.52156294,0.8202809520000001,9,19,1.556699421,1883.013256,14.30791405,550200.0,481723.7436,57.03703704,13.218037127472611,13.085126082663658
69.62261624,34.96289647,2018,6,0.0,0.224526218,108.3872612,1.260918502,0.463037089,3.429213355,0.146779283,0,0,1.550526955,1883.013256,14.30791405,550200.0,481723.7436,57.03703704,13.218037127472611,13.085126082663658
69.62261624,34.96289647,2018,10,0.0,0.17598853,104.406736,7.921645278,5.969103047000001,2.511216257,0.632782661,1,1,1.591964384,1883.013256,14.30791405,550200.0,481723.7436,57.03703704,13.218037127472611,13.085126082663658
69.62261624,34.96289647,2019,2,0.0,0.063528255,72.25303706,25.54611853,13.75440885,8.063894068,1.36261208,3,4,1.504059169,1883.013256,14.30791405,559421.0,481723.7436,57.03703704,13.234657599267045,13.085126082663658
69.62261624,34.96289647,2019,6,0.0,0.241197192,116.43496809999999,1.073724468,0.275843055,4.203377146,0.9209430740000001,6,24,1.538114744,1883.013256,14.30791405,559421.0,481723.7436,57.03703704,13.234657599267045,13.085126082663658
