Iteration,neurons,layers,L2 reg lambda,learning rate,batch size,epsilon1,max epochs,SumFPFN_all,FP_all,FN_all,AUC_all,accuracy_all,precision_all,recall_all,F1_all,SumFPFN_test,FP_test,FN_test,AUC_test,accuracy_test,precision_test,recall_test,F1_test,SumFPFN_val,FP_val,FN_val,AUC_val,accuracy_val,precision_val,recall_val,F1_val11,150,1,0.0001,0.002,1024,0.0001,100,2100,579,1521,95,928,0.8908582369253534,0.8223513886124105,0.8514874349721975,347,110,237,93,921,0.8708619147032508,0.8126661127120791,0.837846309449698,362,110,252,93,918,0.8665486249230732,0.8020316702928765,0.8293807294212482
4,200,2,0.0001,0.002,1024,0.0001,100,1540,681,859,97,947,0.9054538649622297,0.8925120500299303,0.8988141579387652,409,191,218,94,907,0.8260961707103186,0.8155631773420787,0.820683496380734,391,178,213,93,911,0.8352604596144029,0.8212078022033144,0.8279822257761864
1,150,1,0.0001,0.002,1024,0.0001,100,1897,553,1344,96,935,0.9007458847736625,0.8421876888071012,0.8678665138845274,390,141,249,93,911,0.8455868864220983,0.7997489524954475,0.8200338145796061,379,126,253,93,914,0.8547234753224449,0.7991480104961532,0.8231626520567017
2,200,1,0.0001,0.002,1024,0.0001,100,1824,789,1035,97,938,0.8883136360358277,0.8711265409615941,0.8794055313586414,398,180,218,93,909,0.8322040896473624,0.8170476577739276,0.8243293220219068,411,187,224,93,907,0.8264762495253514,0.812000351125797,0.8189618667944936
3,150,2,0.0001,0.002,1024,0.0001,100,2018,152,1866,97,931,0.93821982105829,0.7933476216752167,0.8448784389279458,402,67,335,93,908,0.8778881555511637,0.7471444819640637,0.792085322098742,403,54,349,93,908,0.8877162913422456,0.7390866888837335,0.7874737953978728
4,200,2,0.0001,0.002,1024,0.0001,100,1564,504,1060,97,947,0.9164572089346279,0.8741627003532924,0.8935366285679723,383,151,232,93,913,0.8447733442123928,0.8107720594735074,0.826330808106619,389,138,251,93,912,0.84716378859236,0.7989838121602388,0.8201750000762223
1,150,1,0.0001,0.002,1024,0.0001,100,1893,395,1498,97,935,0.914246468210894,0.8285817427453859,0.8638882658336435,366,105,261,93,917,0.867330409703291,0.7958736276364408,0.8255665415281483,391,105,286,93,911,0.8596887786921403,0.7779964040956316,0.810674604288937
2,200,1,0.0001,0.002,1024,0.0001,100,1848,649,1199,96,937,0.8958187763721318,0.8560655876971665,0.8742769209375618,379,146,233,93,914,0.8476107594936709,0.8107190212683203,0.8274815753807351,405,165,240,93,908,0.8337035133764903,0.8033382031137335,0.8173252760737078
3,150,2,0.0001,0.002,1024,0.0001,100,1629,685,944,97,944,0.9018980871840215,0.8831577552686127,0.892169046957373,398,183,215,93,909,0.8315389533589217,0.8188262055878696,0.8249737362878992,412,174,238,92,906,0.8290370343941773,0.8035784264548208,0.8154550596227694
4,200,2,0.0001,0.002,1024,0.0001,100,1576,347,1229,97,946,0.9291224965153251,0.8589000483734495,0.8892202050724034,395,117,278,93,910,0.8528287950525101,0.7818815597946832,0.8110941618574717,403,114,289,92,908,0.8516849753976428,0.7746029065064864,0.8056855469557449
1,150,1,0.0001,0.002,1024,0.0001,100,1885,649,1236,97,936,0.8943775320893965,0.8520289304857329,0.8713018965754162,401,158,243,93,909,0.8367127166261976,0.8018215676914826,0.8177018969460375,390,150,240,94,911,0.8429946799941193,0.8053603114987429,0.822394733331621
2,200,1,0.0001,0.002,1024,0.0001,100,1807,443,1364,97,938,0.9129200488670297,0.8422302710688824,0.8724808150536729,380,121,259,94,913,0.8561020036429873,0.7951699874476248,0.8211060860975196,385,108,277,93,912,0.8602394715111479,0.7841326800930484,0.8151413228204307
3,150,2,0.0001,0.002,1024,0.0001,100,1673,839,834,97,943,0.8916962094218,0.8920442452734043,0.8918701008991556,454,232,222,92,897,0.8035318579724045,0.8071189057628957,0.8053069832838619,452,217,235,92,897,0.8065330044171416,0.7999619483092666,0.8031861081028409
